record,original_addr,matched_ind,match_type,matched_address,lon,lat,indicator
0,,,,Sample,-112.4165,33.54877,
0,,,,Sample,-112.1779,33.36421,
0,,,,Sample,-112.3617,33.37441,
0,,,,Sample,-112.2969,33.5229,
0,,,,Sample,-112.3261,33.53971,
0,,,,Sample,-112.2285,33.53195,
0,,,,Sample,-112.20049999999999,33.35018,
0,,,,Sample,-112.1802,33.4571,
0,,,,Sample,-112.32039999999999,33.53718,
0,,,,Sample,-112.2499,33.58399,
0,,,,Sample,-112.442,33.51557,
0,,,,Sample,-112.25269999999999,33.59243,
0,,,,Sample,-112.3656,33.3967,
0,,,,Sample,-112.47699999999999,33.59983,
0,,,,Sample,-112.3652,33.36246,
0,,,,Sample,-112.4371,33.48733,
0,,,,Sample,-112.4122,33.4191,
0,,,,Sample,-112.4572,33.410849999999996,
0,,,,Sample,-112.47319999999999,33.33573,
0,,,,Sample,-112.29429999999999,33.42103,
0,,,,Sample,-112.1722,33.44049,
0,,,,Sample,-112.4755,33.541019999999996,
0,,,,Sample,-112.5553,33.53939,
0,,,,Sample,-112.2525,33.61072,
0,,,,Sample,-112.4224,33.46073,
0,,,,Sample,-112.2441,33.47568,
0,,,,Sample,-112.4947,33.50323,
0,,,,Sample,-112.5035,33.35073,
0,,,,Sample,-112.5037,33.50579,
0,,,,Sample,-112.2291,33.46176,
0,,,,Sample,-112.1878,33.59755,
0,,,,Sample,-112.55499999999999,33.33484,
0,,,,Sample,-112.5577,33.35216,
0,,,,Sample,-112.40169999999999,33.34315,
0,,,,Sample,-112.44069999999999,33.53662,
0,,,,Sample,-112.48299999999999,33.45626,
0,,,,Sample,-112.52289999999999,33.56534,
0,,,,Sample,-112.4469,33.60628,
0,,,,Sample,-112.3989,33.42057,
0,,,,Sample,-112.3408,33.58048,
0,,,,Sample,-112.285,33.46361,
0,,,,Sample,-112.25359999999999,33.56051,
0,,,,Sample,-112.4669,33.45351,
0,,,,Sample,-112.38889999999999,33.54468,
0,,,,Sample,-112.38539999999999,33.32839,
0,,,,Sample,-112.40339999999999,33.44726,
0,,,,Sample,-112.45259999999999,33.44457,
0,,,,Sample,-112.19489999999999,33.35906,
0,,,,Sample,-112.342,33.43651,
0,,,,Sample,-112.4918,33.40181,
0,,,,Sample,-112.205,33.36147,
0,,,,Sample,-112.5617,33.53933,
0,,,,Sample,-112.4219,33.522999999999996,
0,,,,Sample,-112.28609999999999,33.37206,
0,,,,Sample,-112.2357,33.40293,
0,,,,Sample,-112.1552,33.33864,
0,,,,Sample,-112.402,33.55136,
0,,,,Sample,-112.5381,33.42841,
0,,,,Sample,-112.4276,33.566539999999996,
0,,,,Sample,-112.2565,33.48276,
0,,,,Sample,-112.35199999999999,33.48215,
0,,,,Sample,-112.3549,33.52301,
0,,,,Sample,-112.4037,33.48092,
0,,,,Sample,-112.2443,33.37432,
0,,,,Sample,-112.199,33.46645,
0,,,,Sample,-112.3156,33.421659999999996,
0,,,,Sample,-112.2107,33.474019999999996,
0,,,,Sample,-112.54939999999999,33.53058,
0,,,,Sample,-112.3176,33.48966,
0,,,,Sample,-112.3836,33.41447,
0,,,,Sample,-112.5329,33.50381,
0,,,,Sample,-112.24719999999999,33.3938,
0,,,,Sample,-112.4408,33.46778,
0,,,,Sample,-112.4965,33.42379,
0,,,,Sample,-112.5257,33.39315,
0,,,,Sample,-112.166,33.45005,
0,,,,Sample,-112.4461,33.39187,
0,,,,Sample,-112.3771,33.3379,
0,,,,Sample,-112.3673,33.476929999999996,
0,,,,Sample,-112.2166,33.34213,
0,,,,Sample,-112.2461,33.53912,
0,,,,Sample,-112.21979999999999,33.49266,
0,,,,Sample,-112.35929999999999,33.39881,
0,,,,Sample,-112.4142,33.58314,
0,,,,Sample,-112.5076,33.56933,
0,,,,Sample,-112.3027,33.52612,
0,,,,Sample,-112.3605,33.35346,
0,,,,Sample,-112.4357,33.33478,
0,,,,Sample,-112.2624,33.51056,
0,,,,Sample,-112.28649999999999,33.38728,
0,,,,Sample,-112.27879999999999,33.56597,
0,,,,Sample,-112.2586,33.47132,
0,,,,Sample,-112.292,33.61697,
0,,,,Sample,-112.4878,33.39803,
0,,,,Sample,-112.2255,33.54895,
0,,,,Sample,-112.1592,33.5077,
0,,,,Sample,-112.3628,33.333529999999996,
0,,,,Sample,-112.3497,33.57065,
0,,,,Sample,-112.44069999999999,33.4472,
0,,,,Sample,-112.2384,33.48711,
0,,,,Sample,-112.46589999999999,33.38451,
0,,,,Sample,-112.50139999999999,33.38429,
0,,,,Sample,-112.2708,33.40811,
0,,,,Sample,-112.49719999999999,33.507709999999996,
0,,,,Sample,-112.3,33.54509,
0,,,,Sample,-112.51259999999999,33.58753,
0,,,,Sample,-112.23089999999999,33.40868,
0,,,,Sample,-112.1516,33.5858,
0,,,,Sample,-112.35629999999999,33.45903,
0,,,,Sample,-112.29849999999999,33.46053,
0,,,,Sample,-112.5358,33.50278,
0,,,,Sample,-112.4331,33.373419999999996,
0,,,,Sample,-112.2062,33.461909999999996,
0,,,,Sample,-112.4879,33.52813,
0,,,,Sample,-112.3779,33.54648,
0,,,,Sample,-112.3583,33.60877,
0,,,,Sample,-112.3173,33.38954,
0,,,,Sample,-112.27029999999999,33.50782,
0,,,,Sample,-112.17139999999999,33.48223,
0,,,,Sample,-112.15769999999999,33.32799,
0,,,,Sample,-112.5253,33.56756,
0,,,,Sample,-112.3695,33.36827,
0,,,,Sample,-112.2935,33.448769999999996,
0,,,,Sample,-112.5202,33.57165,
0,,,,Sample,-112.5078,33.47459,
0,,,,Sample,-112.4823,33.46092,
0,,,,Sample,-112.4893,33.42911,
0,,,,Sample,-112.2496,33.48998,
0,,,,Sample,-112.5368,33.46241,
0,,,,Sample,-112.256,33.46957,
0,,,,Sample,-112.4331,33.415929999999996,
0,,,,Sample,-112.46419999999999,33.56848,
0,,,,Sample,-112.5513,33.61736,
0,,,,Sample,-112.3733,33.44056,
0,,,,Sample,-112.2194,33.60771,
0,,,,Sample,-112.267,33.37823,
0,,,,Sample,-112.5493,33.43083,
0,,,,Sample,-112.4451,33.3861,
0,,,,Sample,-112.4152,33.35935,
0,,,,Sample,-112.1974,33.5711,
0,,,,Sample,-112.1505,33.55986,
0,,,,Sample,-112.5377,33.37315,
0,,,,Sample,-112.49289999999999,33.36532,
0,,,,Sample,-112.3922,33.3506,
0,,,,Sample,-112.1981,33.36483,
0,,,,Sample,-112.27709999999999,33.39905,
0,,,,Sample,-112.53869999999999,33.41182,
0,,,,Sample,-112.2227,33.42012,
0,,,,Sample,-112.26769999999999,33.35767,
0,,,,Sample,-112.1832,33.54712,
0,,,,Sample,-112.2825,33.37352,
0,,,,Sample,-112.53399999999999,33.47108,
0,,,,Sample,-112.3338,33.398089999999996,
0,,,,Sample,-112.4045,33.57228,
0,,,,Sample,-112.288,33.49831,
0,,,,Sample,-112.3044,33.38447,
0,,,,Sample,-112.2722,33.39092,
0,,,,Sample,-112.2546,33.58915,
0,,,,Sample,-112.5454,33.36006,
0,,,,Sample,-112.3753,33.46546,
0,,,,Sample,-112.16539999999999,33.37798,
0,,,,Sample,-112.44709999999999,33.47061,
0,,,,Sample,-112.4319,33.60818,
0,,,,Sample,-112.1837,33.356139999999996,
0,,,,Sample,-112.3423,33.55354,
0,,,,Sample,-112.439,33.56098,
0,,,,Sample,-112.4938,33.35319,
0,,,,Sample,-112.2297,33.38311,
0,,,,Sample,-112.3861,33.38067,
0,,,,Sample,-112.34219999999999,33.55453,
0,,,,Sample,-112.3267,33.5509,
0,,,,Sample,-112.37469999999999,33.36811,
0,,,,Sample,-112.5396,33.53682,
0,,,,Sample,-112.4503,33.51495,
0,,,,Sample,-112.3869,33.54861,
0,,,,Sample,-112.207,33.34389,
0,,,,Sample,-112.3,33.440329999999996,
0,,,,Sample,-112.2852,33.41031,
0,,,,Sample,-112.4438,33.4817,
0,,,,Sample,-112.5174,33.35313,
0,,,,Sample,-112.3531,33.50569,
0,,,,Sample,-112.3592,33.3657,
0,,,,Sample,-112.3625,33.47254,
0,,,,Sample,-112.37169999999999,33.46289,
0,,,,Sample,-112.1833,33.36612,
0,,,,Sample,-112.17009999999999,33.39381,
0,,,,Sample,-112.255,33.3546,
0,,,,Sample,-112.1946,33.35738,
0,,,,Sample,-112.5268,33.553689999999996,
0,,,,Sample,-112.16159999999999,33.54405,
0,,,,Sample,-112.2655,33.43499,
0,,,,Sample,-112.47999999999999,33.40546,
0,,,,Sample,-112.3646,33.43904,
0,,,,Sample,-112.3453,33.4854,
0,,,,Sample,-112.5274,33.53577,
0,,,,Sample,-112.1936,33.41614,
0,,,,Sample,-112.2197,33.39937,
0,,,,Sample,-112.2871,33.443039999999996,
0,,,,Sample,-112.15809999999999,33.56037,
0,,,,Sample,-112.212,33.37513,
0,,,,Sample,-112.3282,33.3863,
0,,,,Sample,-112.4397,33.56892,
0,,,,Sample,-112.222,33.53291,
0,,,,Sample,-112.4847,33.47933,
0,,,,Sample,-112.4465,33.50876,
0,,,,Sample,-112.4001,33.47953,
0,,,,Sample,-112.2064,33.56343,
0,,,,Sample,-112.2896,33.56252,
0,,,,Sample,-112.5346,33.47904,
0,,,,Sample,-112.34859999999999,33.481809999999996,
0,,,,Sample,-112.2858,33.43808,
0,,,,Sample,-112.4434,33.50258,
0,,,,Sample,-112.32209999999999,33.46317,
0,,,,Sample,-112.4208,33.48319,
0,,,,Sample,-112.3451,33.33963,
0,,,,Sample,-112.5448,33.57951,
0,,,,Sample,-112.3875,33.46587,
0,,,,Sample,-112.3394,33.57546,
0,,,,Sample,-112.55069999999999,33.41847,
0,,,,Sample,-112.2507,33.47212,
0,,,,Sample,-112.24419999999999,33.48803,
0,,,,Sample,-112.5013,33.59578,
0,,,,Sample,-112.18209999999999,33.41824,
0,,,,Sample,-112.22229999999999,33.49735,
0,,,,Sample,-112.5283,33.50365,
0,,,,Sample,-112.458,33.39935,
0,,,,Sample,-112.2157,33.52953,
0,,,,Sample,-112.5129,33.4476,
0,,,,Sample,-112.54129999999999,33.44359,
0,,,,Sample,-112.4302,33.46224,
0,,,,Sample,-112.3185,33.33816,
0,,,,Sample,-112.38069999999999,33.48666,
0,,,,Sample,-112.2479,33.558659999999996,
0,,,,Sample,-112.2687,33.45717,
0,,,,Sample,-112.2911,33.49547,
0,,,,Sample,-112.55669999999999,33.4366,
0,,,,Sample,-112.4962,33.53517,
0,,,,Sample,-112.449,33.47639,
0,,,,Sample,-112.2976,33.50319,
0,,,,Sample,-112.4597,33.50177,
0,,,,Sample,-112.431,33.53358,
0,,,,Sample,-112.2936,33.33072,
0,,,,Sample,-112.2946,33.54143,
0,,,,Sample,-112.27369999999999,33.53899,
0,,,,Sample,-112.3125,33.33648,
0,,,,Sample,-112.4029,33.54256,
0,,,,Sample,-112.31219999999999,33.33289,
0,,,,Sample,-112.3149,33.40713,
0,,,,Sample,-112.3228,33.55401,
0,,,,Sample,-112.2353,33.55979,
0,,,,Sample,-112.3039,33.33565,
0,,,,Sample,-112.3408,33.60529,
0,,,,Sample,-112.2521,33.34908,
0,,,,Sample,-112.43169999999999,33.347879999999996,
0,,,,Sample,-112.16929999999999,33.42581,
0,,,,Sample,-112.2427,33.39926,
0,,,,Sample,-112.37639999999999,33.32954,
0,,,,Sample,-112.2751,33.43653,
0,,,,Sample,-112.36019999999999,33.61099,
0,,,,Sample,-112.4708,33.40217,
0,,,,Sample,-112.31389999999999,33.33599,
0,,,,Sample,-112.52459999999999,33.33368,
0,,,,Sample,-112.2807,33.53942,
0,,,,Sample,-112.5213,33.34015,
0,,,,Sample,-112.2571,33.58442,
0,,,,Sample,-112.4581,33.38393,
0,,,,Sample,-112.18249999999999,33.59228,
0,,,,Sample,-112.24159999999999,33.334179999999996,
0,,,,Sample,-112.4388,33.46042,
0,,,,Sample,-112.5519,33.51068,
0,,,,Sample,-112.4611,33.33855,
0,,,,Sample,-112.3265,33.53457,
0,,,,Sample,-112.1896,33.35506,
0,,,,Sample,-112.176,33.40097,
0,,,,Sample,-112.5282,33.48324,
0,,,,Sample,-112.533,33.35607,
0,,,,Sample,-112.43039999999999,33.51475,
0,,,,Sample,-112.3317,33.557629999999996,
0,,,,Sample,-112.4387,33.37861,
0,,,,Sample,-112.17439999999999,33.37791,
0,,,,Sample,-112.23179999999999,33.38992,
0,,,,Sample,-112.1753,33.33866,
0,,,,Sample,-112.2132,33.473259999999996,
0,,,,Sample,-112.3061,33.43497,
0,,,,Sample,-112.2316,33.50467,
0,,,,Sample,-112.2237,33.52981,
0,,,,Sample,-112.5615,33.348549999999996,
0,,,,Sample,-112.3394,33.45126,
0,,,,Sample,-112.3929,33.47632,
0,,,,Sample,-112.44839999999999,33.56805,
0,,,,Sample,-112.1674,33.34184,
0,,,,Sample,-112.4812,33.36725,
0,,,,Sample,-112.1948,33.57182,
0,,,,Sample,-112.4709,33.50887,
0,,,,Sample,-112.5595,33.544399999999996,
0,,,,Sample,-112.3502,33.33706,
0,,,,Sample,-112.3181,33.59124,
0,,,,Sample,-112.357,33.51041,
0,,,,Sample,-112.1574,33.37495,
0,,,,Sample,-112.3416,33.4109,
0,,,,Sample,-112.1651,33.6117,
0,,,,Sample,-112.1995,33.48309,
0,,,,Sample,-112.1601,33.55958,
0,,,,Sample,-112.4311,33.32526,
0,,,,Sample,-112.3701,33.33396,
0,,,,Sample,-112.5514,33.42489,
0,,,,Sample,-112.46679999999999,33.55118,
0,,,,Sample,-112.1703,33.59738,
0,,,,Sample,-112.44879999999999,33.35031,
0,,,,Sample,-112.47229999999999,33.52426,
0,,,,Sample,-112.3167,33.59246,
0,,,,Sample,-112.50569999999999,33.52242,
0,,,,Sample,-112.20089999999999,33.350899999999996,
0,,,,Sample,-112.353,33.61524,
0,,,,Sample,-112.2777,33.58779,
0,,,,Sample,-112.2524,33.33431,
0,,,,Sample,-112.3776,33.551249999999996,
0,,,,Sample,-112.26509999999999,33.48072,
0,,,,Sample,-112.29079999999999,33.43571,
0,,,,Sample,-112.2045,33.49446,
0,,,,Sample,-112.54469999999999,33.5714,
0,,,,Sample,-112.43119999999999,33.50671,
0,,,,Sample,-112.408,33.36264,
0,,,,Sample,-112.5428,33.41866,
0,,,,Sample,-112.4352,33.52353,
0,,,,Sample,-112.2319,33.52117,
0,,,,Sample,-112.1759,33.5189,
0,,,,Sample,-112.39569999999999,33.40399,
0,,,,Sample,-112.25319999999999,33.4118,
0,,,,Sample,-112.3629,33.571149999999996,
0,,,,Sample,-112.1957,33.54425,
0,,,,Sample,-112.3847,33.60279,
0,,,,Sample,-112.4658,33.42983,
0,,,,Sample,-112.5278,33.40795,
0,,,,Sample,-112.3677,33.43669,
0,,,,Sample,-112.54209999999999,33.41838,
0,,,,Sample,-112.1807,33.54199,
0,,,,Sample,-112.1587,33.45869,
0,,,,Sample,-112.3806,33.49671,
0,,,,Sample,-112.1892,33.37029,
0,,,,Sample,-112.2516,33.3748,
0,,,,Sample,-112.5174,33.38493,
0,,,,Sample,-112.4733,33.369569999999996,
0,,,,Sample,-112.26089999999999,33.48755,
0,,,,Sample,-112.3843,33.54491,
0,,,,Sample,-112.1706,33.4947,
0,,,,Sample,-112.3231,33.60505,
0,,,,Sample,-112.3802,33.52705,
0,,,,Sample,-112.2021,33.47777,
0,,,,Sample,-112.27759999999999,33.56008,
0,,,,Sample,-112.3608,33.45053,
0,,,,Sample,-112.1622,33.357369999999996,
0,,,,Sample,-112.37429999999999,33.44903,
0,,,,Sample,-112.2682,33.47535,
0,,,,Sample,-112.4988,33.48721,
0,,,,Sample,-112.3393,33.57087,
0,,,,Sample,-112.2306,33.34541,
0,,,,Sample,-112.5308,33.49252,
0,,,,Sample,-112.3402,33.39016,
0,,,,Sample,-112.50059999999999,33.37246,
0,,,,Sample,-112.4066,33.61739,
0,,,,Sample,-112.1533,33.6175,
0,,,,Sample,-112.3335,33.40555,
0,,,,Sample,-112.3254,33.37057,
0,,,,Sample,-112.51039999999999,33.51368,
0,,,,Sample,-112.50319999999999,33.60519,
0,,,,Sample,-112.4212,33.48616,
0,,,,Sample,-112.17699999999999,33.51484,
0,,,,Sample,-112.4382,33.57164,
0,,,,Sample,-112.2548,33.36047,
0,,,,Sample,-112.2345,33.49441,
0,,,,Sample,-112.1629,33.58594,
0,,,,Sample,-112.41069999999999,33.4604,
0,,,,Sample,-112.5046,33.575179999999996,
0,,,,Sample,-112.21979999999999,33.55489,
0,,,,Sample,-112.5587,33.59248,
0,,,,Sample,-112.5283,33.42337,
0,,,,Sample,-112.3607,33.40319,
0,,,,Sample,-112.2264,33.51218,
0,,,,Sample,-112.4444,33.43541,
0,,,,Sample,-112.2804,33.51921,
0,,,,Sample,-112.33489999999999,33.4905,
0,,,,Sample,-112.3738,33.57893,
0,,,,Sample,-112.1536,33.402789999999996,
0,,,,Sample,-112.4834,33.50551,
0,,,,Sample,-112.32289999999999,33.38143,
0,,,,Sample,-112.25789999999999,33.40267,
0,,,,Sample,-112.2247,33.38919,
0,,,,Sample,-112.1844,33.5906,
0,,,,Sample,-112.47919999999999,33.43538,
0,,,,Sample,-112.2127,33.380359999999996,
0,,,,Sample,-112.5206,33.34698,
0,,,,Sample,-112.4983,33.51627,
0,,,,Sample,-112.349,33.385149999999996,
0,,,,Sample,-112.223,33.33186,
0,,,,Sample,-112.46759999999999,33.525639999999996,
0,,,,Sample,-112.5052,33.410379999999996,
0,,,,Sample,-112.4126,33.45302,
0,,,,Sample,-112.3684,33.36527,
0,,,,Sample,-112.21289999999999,33.418749999999996,
0,,,,Sample,-112.3399,33.37923,
0,,,,Sample,-112.4752,33.56549,
0,,,,Sample,-112.4125,33.50795,
0,,,,Sample,-112.5505,33.497009999999996,
0,,,,Sample,-112.444,33.464259999999996,
0,,,,Sample,-112.5287,33.45054,
0,,,,Sample,-112.18209999999999,33.44681,
0,,,,Sample,-112.4589,33.439389999999996,
0,,,,Sample,-112.5392,33.4205,
0,,,,Sample,-112.5269,33.52618,
0,,,,Sample,-112.3467,33.49684,
0,,,,Sample,-112.3967,33.42855,
0,,,,Sample,-112.5154,33.60251,
0,,,,Sample,-112.4784,33.45933,
0,,,,Sample,-112.2243,33.51093,
0,,,,Sample,-112.354,33.41489,
0,,,,Sample,-112.3881,33.417139999999996,
0,,,,Sample,-112.39189999999999,33.48844,
0,,,,Sample,-112.37859999999999,33.49841,
0,,,,Sample,-112.3545,33.42101,
0,,,,Sample,-112.439,33.49237,
0,,,,Sample,-112.4406,33.554809999999996,
0,,,,Sample,-112.553,33.56888,
0,,,,Sample,-112.5245,33.42425,
0,,,,Sample,-112.1837,33.33273,
0,,,,Sample,-112.25229999999999,33.477199999999996,
0,,,,Sample,-112.389,33.49947,
0,,,,Sample,-112.2483,33.51284,
0,,,,Sample,-112.508,33.45299,
0,,,,Sample,-112.3069,33.3668,
0,,,,Sample,-112.3597,33.3348,
0,,,,Sample,-112.3818,33.4454,
0,,,,Sample,-112.47409999999999,33.539809999999996,
0,,,,Sample,-112.4453,33.38022,
0,,,,Sample,-112.3965,33.41165,
0,,,,Sample,-112.1626,33.42192,
0,,,,Sample,-112.3975,33.35998,
0,,,,Sample,-112.31949999999999,33.47692,
0,,,,Sample,-112.4975,33.53252,
0,,,,Sample,-112.28829999999999,33.48403,
0,,,,Sample,-112.4979,33.34035,
0,,,,Sample,-112.4622,33.42966,
0,,,,Sample,-112.5035,33.34851,
0,,,,Sample,-112.3942,33.46866,
0,,,,Sample,-112.2841,33.403639999999996,
0,,,,Sample,-112.4159,33.37775,
0,,,,Sample,-112.5407,33.59269,
0,,,,Sample,-112.2982,33.374359999999996,
0,,,,Sample,-112.48729999999999,33.33026,
0,,,,Sample,-112.2076,33.37737,
0,,,,Sample,-112.4383,33.33313,
0,,,,Sample,-112.1799,33.37555,
0,,,,Sample,-112.1722,33.32532,
0,,,,Sample,-112.4478,33.50973,
0,,,,Sample,-112.35419999999999,33.387859999999996,
0,,,,Sample,-112.37519999999999,33.58055,
0,,,,Sample,-112.2397,33.47574,
0,,,,Sample,-112.389,33.44801,
0,,,,Sample,-112.4032,33.55972,
0,,,,Sample,-112.1549,33.3406,
0,,,,Sample,-112.50319999999999,33.359339999999996,
0,,,,Sample,-112.1561,33.4713,
0,,,,Sample,-112.1982,33.46148,
0,,,,Sample,-112.4607,33.38507,
0,,,,Sample,-112.1692,33.48883,
0,,,,Sample,-112.3087,33.50597,
0,,,,Sample,-112.1955,33.49098,
0,,,,Sample,-112.2337,33.39705,
0,,,,Sample,-112.1599,33.53807,
0,,,,Sample,-112.5077,33.33331,
0,,,,Sample,-112.3061,33.60403,
0,,,,Sample,-112.457,33.54278,
0,,,,Sample,-112.2291,33.48937,
0,,,,Sample,-112.3605,33.616929999999996,
0,,,,Sample,-112.3522,33.45059,
0,,,,Sample,-112.2153,33.46693,
0,,,,Sample,-112.32249999999999,33.41928,
0,,,,Sample,-112.55,33.345459999999996,
0,,,,Sample,-112.49889999999999,33.36159,
0,,,,Sample,-112.36659999999999,33.5667,
0,,,,Sample,-112.4348,33.49146,
0,,,,Sample,-112.29169999999999,33.58122,
0,,,,Sample,-112.5215,33.53609,
0,,,,Sample,-112.5007,33.37011,
0,,,,Sample,-112.42,33.49156,
0,,,,Sample,-112.4232,33.55171,
0,,,,Sample,-112.35549999999999,33.51394,
0,,,,Sample,-112.517,33.36197,
0,,,,Sample,-112.28099999999999,33.49968,
0,,,,Sample,-112.5448,33.48653,
0,,,,Sample,-112.20139999999999,33.45422,
0,,,,Sample,-112.2734,33.43527,
0,,,,Sample,-112.36699999999999,33.46279,
0,,,,Sample,-112.4541,33.35476,
0,,,,Sample,-112.3694,33.36448,
0,,,,Sample,-112.3639,33.60583,
0,,,,Sample,-112.295,33.60571,
0,,,,Sample,-112.1569,33.44684,
0,,,,Sample,-112.23729999999999,33.57366,
0,,,,Sample,-112.3967,33.49154,
0,,,,Sample,-112.2757,33.435539999999996,
0,,,,Sample,-112.1969,33.431039999999996,
0,,,,Sample,-112.1792,33.55803,
0,,,,Sample,-112.4337,33.455909999999996,
0,,,,Sample,-112.4952,33.34246,
0,,,,Sample,-112.2996,33.47592,
0,,,,Sample,-112.5162,33.51011,
0,,,,Sample,-112.377,33.60115,
0,,,,Sample,-112.53439999999999,33.45756,
0,,,,Sample,-112.5623,33.4216,
0,,,,Sample,-112.22229999999999,33.52393,
0,,,,Sample,-112.1523,33.35041,
0,,,,Sample,-112.258,33.41524,
0,,,,Sample,-112.206,33.51282,
0,,,,Sample,-112.3155,33.481429999999996,
0,,,,Sample,-112.2638,33.48492,
0,,,,Sample,-112.1944,33.36592,
0,,,,Sample,-112.56049999999999,33.35751,
0,,,,Sample,-112.27669999999999,33.50781,
0,,,,Sample,-112.476,33.37871,
0,,,,Sample,-112.526,33.482459999999996,
0,,,,Sample,-112.4692,33.60611,
0,,,,Sample,-112.2777,33.48218,
0,,,,Sample,-112.5551,33.56113,
0,,,,Sample,-112.5196,33.47351,
0,,,,Sample,-112.1672,33.61686,
0,,,,Sample,-112.465,33.45854,
0,,,,Sample,-112.5398,33.5356,
0,,,,Sample,-112.4035,33.41304,
0,,,,Sample,-112.2032,33.335789999999996,
0,,,,Sample,-112.26989999999999,33.43826,
0,,,,Sample,-112.43209999999999,33.37087,
0,,,,Sample,-112.34309999999999,33.61236,
0,,,,Sample,-112.22019999999999,33.41018,
0,,,,Sample,-112.30619999999999,33.56387,
0,,,,Sample,-112.23389999999999,33.45713,
0,,,,Sample,-112.1729,33.46348,
0,,,,Sample,-112.26989999999999,33.55879,
0,,,,Sample,-112.4115,33.51069,
0,,,,Sample,-112.1648,33.503009999999996,
0,,,,Sample,-112.502,33.49893,
0,,,,Sample,-112.398,33.50408,
0,,,,Sample,-112.42949999999999,33.60809,
0,,,,Sample,-112.32469999999999,33.33566,
0,,,,Sample,-112.2876,33.423899999999996,
0,,,,Sample,-112.4502,33.54611,
0,,,,Sample,-112.53229999999999,33.61568,
0,,,,Sample,-112.5017,33.5946,
0,,,,Sample,-112.4954,33.57363,
0,,,,Sample,-112.4255,33.56362,
0,,,,Sample,-112.4581,33.40212,
0,,,,Sample,-112.4316,33.57111,
0,,,,Sample,-112.2636,33.48877,
0,,,,Sample,-112.3938,33.33548,
0,,,,Sample,-112.4727,33.5365,
0,,,,Sample,-112.38369999999999,33.60088,
0,,,,Sample,-112.26429999999999,33.40025,
0,,,,Sample,-112.20519999999999,33.51719,
0,,,,Sample,-112.4825,33.45848,
0,,,,Sample,-112.3514,33.41981,
0,,,,Sample,-112.4613,33.37402,
0,,,,Sample,-112.5238,33.51819,
0,,,,Sample,-112.1606,33.47588,
0,,,,Sample,-112.3841,33.45369,
0,,,,Sample,-112.5345,33.464,
0,,,,Sample,-112.29899999999999,33.36017,
0,,,,Sample,-112.49199999999999,33.50532,
0,,,,Sample,-112.3365,33.37835,
0,,,,Sample,-112.4791,33.54179,
0,,,,Sample,-112.5531,33.413579999999996,
0,,,,Sample,-112.4118,33.41188,
0,,,,Sample,-112.2227,33.38292,
0,,,,Sample,-112.54079999999999,33.34237,
0,,,,Sample,-112.4333,33.418459999999996,
0,,,,Sample,-112.4521,33.54161,
0,,,,Sample,-112.4165,33.46156,
0,,,,Sample,-112.2655,33.58058,
0,,,,Sample,-112.2087,33.43333,
0,,,,Sample,-112.2349,33.4608,
0,,,,Sample,-112.2903,33.32913,
0,,,,Sample,-112.161,33.58479,
0,,,,Sample,-112.4529,33.44246,
0,,,,Sample,-112.2376,33.40449,
0,,,,Sample,-112.3064,33.38093,
0,,,,Sample,-112.4335,33.4384,
0,,,,Sample,-112.47359999999999,33.33149,
0,,,,Sample,-112.2605,33.43203,
0,,,,Sample,-112.47879999999999,33.615629999999996,
0,,,,Sample,-112.2997,33.35953,
0,,,,Sample,-112.25999999999999,33.510999999999996,
0,,,,Sample,-112.4115,33.33277,
0,,,,Sample,-112.3677,33.53205,
0,,,,Sample,-112.5123,33.48677,
0,,,,Sample,-112.2469,33.591,
0,,,,Sample,-112.16669999999999,33.42307,
0,,,,Sample,-112.4768,33.52181,
0,,,,Sample,-112.494,33.555839999999996,
0,,,,Sample,-112.43419999999999,33.54289,
0,,,,Sample,-112.5426,33.54282,
0,,,,Sample,-112.235,33.37256,
0,,,,Sample,-112.38,33.57748,
0,,,,Sample,-112.49799999999999,33.357929999999996,
0,,,,Sample,-112.5471,33.61112,
0,,,,Sample,-112.3471,33.37498,
0,,,,Sample,-112.419,33.5101,
0,,,,Sample,-112.37769999999999,33.60987,
0,,,,Sample,-112.4797,33.36865,
0,,,,Sample,-112.4174,33.51555,
0,,,,Sample,-112.4408,33.603229999999996,
0,,,,Sample,-112.5457,33.5968,
0,,,,Sample,-112.3029,33.56274,
0,,,,Sample,-112.45309999999999,33.59737,
0,,,,Sample,-112.4329,33.32965,
0,,,,Sample,-112.19189999999999,33.42588,
0,,,,Sample,-112.237,33.50089,
0,,,,Sample,-112.42869999999999,33.61465,
0,,,,Sample,-112.1706,33.40581,
0,,,,Sample,-112.43769999999999,33.52217,
0,,,,Sample,-112.1695,33.53437,
0,,,,Sample,-112.3149,33.37735,
0,,,,Sample,-112.2742,33.41772,
0,,,,Sample,-112.4191,33.32579,
0,,,,Sample,-112.3048,33.42533,
0,,,,Sample,-112.3998,33.54792,
0,,,,Sample,-112.3877,33.37229,
0,,,,Sample,-112.5285,33.4733,
0,,,,Sample,-112.2304,33.35377,
0,,,,Sample,-112.5277,33.52633,
0,,,,Sample,-112.3877,33.53366,
0,,,,Sample,-112.4498,33.61154,
0,,,,Sample,-112.4987,33.33461,
0,,,,Sample,-112.18339999999999,33.46385,
0,,,,Sample,-112.2926,33.3988,
0,,,,Sample,-112.1965,33.3664,
0,,,,Sample,-112.3762,33.3281,
0,,,,Sample,-112.5335,33.37527,
